city,timestamp,sunrise,sunset,temp_C,temp_min_C,temp_max_C,feels_like_C,pressure,humidity,wind_speed,wind_deg,wind_gust,cloudiness,precipitation_prob,rain_1d,weather_main,weather_description,summary,extracted_at,is_ideal_temp,is_low_rain,is_low_wind,is_ideal_humidity,comfort_score,is_ideal_day,month,year,day_of_week
Tokyo,2022-09-14 00:00:00.000000,2022-09-14 05:22:00,2022-09-14 17:50:00,25.4,22.1,30.6,28.1,0.0,0.0,6.9,57.0,11.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,September,2022,Wednesday
Tokyo,2022-09-15 00:00:00.000000,2022-09-15 05:23:00,2022-09-15 17:49:00,22.9,20.1,26.6,24.0,0.0,0.0,5.57,59.0,8.4,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,September,2022,Thursday
Tokyo,2022-09-16 00:00:00.000000,2022-09-16 05:24:00,2022-09-16 17:47:00,23.7,17.5,29.6,25.2,0.0,0.0,6.64,105.0,9.7,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,September,2022,Friday
Tokyo,2022-09-17 00:00:00.000000,2022-09-17 05:25:00,2022-09-17 17:46:00,25.9,20.5,31.3,28.3,0.0,0.0,4.74,81.0,7.6,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,True,True,1.0,True,September,2022,Saturday
Tokyo,2022-09-18 00:00:00.000000,2022-09-18 05:25:00,2022-09-18 17:45:00,25.3,23.9,27.7,28.9,0.0,0.0,7.98,156.0,12.2,0.0,0.0,31.3,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,September,2022,Sunday
Tokyo,2022-09-19 00:00:00.000000,2022-09-19 05:26:00,2022-09-19 17:43:00,26.4,24.4,29.5,27.5,0.0,0.0,13.14,187.0,19.6,0.0,0.0,14.1,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,September,2022,Monday
Tokyo,2022-09-20 00:00:00.000000,2022-09-20 05:27:00,2022-09-20 17:42:00,23.4,17.9,28.8,22.3,0.0,0.0,14.67,221.0,21.5,0.0,0.0,19.1,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,September,2022,Tuesday
Tokyo,2022-09-21 00:00:00.000000,2022-09-21 05:28:00,2022-09-21 17:40:00,19.0,16.9,22.8,18.4,0.0,0.0,5.74,31.0,8.9,0.0,0.0,0.5,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,September,2022,Wednesday
Tokyo,2022-09-22 00:00:00.000000,2022-09-22 05:28:00,2022-09-22 17:39:00,19.0,14.4,25.9,17.8,0.0,0.0,6.32,353.0,10.9,0.0,0.0,1.4,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,September,2022,Thursday
Tokyo,2022-09-23 00:00:00.000000,2022-09-23 05:29:00,2022-09-23 17:37:00,22.0,17.9,27.1,23.9,0.0,0.0,4.81,356.0,8.0,0.0,0.0,32.5,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,September,2022,Friday
Tokyo,2022-09-24 00:00:00.000000,2022-09-24 05:30:00,2022-09-24 17:36:00,24.3,22.2,26.6,27.0,0.0,0.0,8.93,171.0,14.0,0.0,0.0,102.5,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,September,2022,Saturday
Tokyo,2022-09-25 00:00:00.000000,2022-09-25 05:31:00,2022-09-25 17:34:00,22.0,19.3,26.0,23.1,0.0,0.0,5.57,41.0,8.8,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,September,2022,Sunday
Tokyo,2022-09-26 00:00:00.000000,2022-09-26 05:32:00,2022-09-26 17:33:00,21.9,17.5,26.2,24.2,0.0,0.0,3.11,127.0,5.1,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,September,2022,Monday
Tokyo,2022-09-27 00:00:00.000000,2022-09-27 05:32:00,2022-09-27 17:31:00,22.1,18.4,27.5,23.8,0.0,0.0,6.43,61.0,9.3,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,September,2022,Tuesday
Tokyo,2022-09-28 00:00:00.000000,2022-09-28 05:33:00,2022-09-28 17:30:00,21.5,17.5,25.5,21.7,0.0,0.0,5.28,20.0,8.7,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,September,2022,Wednesday
Tokyo,2022-09-29 00:00:00.000000,2022-09-29 05:34:00,2022-09-29 17:29:00,21.4,19.2,24.3,23.3,0.0,0.0,3.93,203.0,6.9,0.0,0.0,1.5,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,September,2022,Thursday
Tokyo,2022-09-30 00:00:00.000000,2022-09-30 05:35:00,2022-09-30 17:27:00,21.8,17.9,26.7,23.0,0.0,0.0,4.74,28.0,6.6,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,September,2022,Friday
Tokyo,2022-10-01 00:00:00.000000,2022-10-01 05:35:00,2022-10-01 17:26:00,22.0,18.4,27.6,22.2,0.0,0.0,5.55,2.0,10.0,0.0,0.0,0.2,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,October,2022,Saturday
Tokyo,2022-10-02 00:00:00.000000,2022-10-02 05:36:00,2022-10-02 17:24:00,21.5,16.5,28.0,22.0,0.0,0.0,4.54,22.0,7.9,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Sunday
Tokyo,2022-10-03 00:00:00.000000,2022-10-03 05:37:00,2022-10-03 17:23:00,21.9,18.6,26.3,23.4,0.0,0.0,3.58,6.0,6.2,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,October,2022,Monday
Tokyo,2022-10-04 00:00:00.000000,2022-10-04 05:38:00,2022-10-04 17:21:00,24.1,20.4,28.3,23.3,0.0,0.0,10.78,203.0,16.6,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,October,2022,Tuesday
Tokyo,2022-10-05 00:00:00.000000,2022-10-05 05:39:00,2022-10-05 17:20:00,20.1,15.4,23.6,19.9,0.0,0.0,7.75,25.0,11.5,0.0,0.0,13.4,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Wednesday
Tokyo,2022-10-06 00:00:00.000000,2022-10-06 05:39:00,2022-10-06 17:18:00,13.3,11.3,15.1,11.4,0.0,0.0,5.73,15.0,8.8,0.0,0.0,11.9,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Thursday
Tokyo,2022-10-07 00:00:00.000000,2022-10-07 05:40:00,2022-10-07 17:17:00,12.3,11.1,14.1,8.8,0.0,0.0,10.31,339.0,16.4,0.0,0.0,42.9,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Friday
Tokyo,2022-10-08 00:00:00.000000,2022-10-08 05:41:00,2022-10-08 17:16:00,16.3,12.1,20.9,16.0,0.0,0.0,4.88,35.0,8.5,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,October,2022,Saturday
Tokyo,2022-10-09 00:00:00.000000,2022-10-09 05:42:00,2022-10-09 17:14:00,16.6,12.5,21.2,15.3,0.0,0.0,6.44,0.0,10.3,0.0,0.0,7.1,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Sunday
Tokyo,2022-10-10 00:00:00.000000,2022-10-10 05:43:00,2022-10-10 17:13:00,19.7,14.8,24.8,19.5,0.0,0.0,9.58,210.0,14.0,0.0,0.0,8.3,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Monday
Tokyo,2022-10-11 00:00:00.000000,2022-10-11 05:44:00,2022-10-11 17:12:00,20.4,15.6,24.8,19.5,0.0,0.0,9.4,308.0,14.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,October,2022,Tuesday
Tokyo,2022-10-12 00:00:00.000000,2022-10-12 05:44:00,2022-10-12 17:10:00,17.1,15.3,19.7,16.0,0.0,0.0,5.61,6.0,8.6,0.0,0.0,1.0,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Wednesday
Tokyo,2022-10-13 00:00:00.000000,2022-10-13 05:45:00,2022-10-13 17:09:00,15.9,14.7,17.1,13.8,0.0,0.0,7.33,350.0,10.8,0.0,0.0,6.4,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Thursday
Tokyo,2022-10-14 00:00:00.000000,2022-10-14 05:46:00,2022-10-14 17:08:00,17.4,15.4,20.5,16.2,0.0,0.0,7.52,355.0,11.0,0.0,0.0,21.3,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Friday
Tokyo,2022-10-15 00:00:00.000000,2022-10-15 05:47:00,2022-10-15 17:06:00,19.1,16.6,22.7,19.4,0.0,0.0,5.6,355.0,8.3,0.0,0.0,1.3,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Saturday
Tokyo,2022-10-16 00:00:00.000000,2022-10-16 05:48:00,2022-10-16 17:05:00,19.4,15.7,23.9,20.3,0.0,0.0,4.73,58.0,7.4,0.0,0.0,0.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,October,2022,Sunday
Tokyo,2022-10-17 00:00:00.000000,2022-10-17 05:49:00,2022-10-17 17:04:00,19.4,17.3,21.6,21.0,0.0,0.0,4.37,315.0,6.8,0.0,0.0,3.0,,,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,October,2022,Monday
Tokyo,2022-10-18 00:00:00.000000,2022-10-18 05:50:00,2022-10-18 17:02:00,16.3,13.5,18.0,15.1,0.0,0.0,5.6,22.0,8.4,0.0,0.0,8.0,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Tuesday
Tokyo,2022-10-19 00:00:00.000000,2022-10-19 05:51:00,2022-10-19 17:01:00,14.3,11.1,17.7,12.5,0.0,0.0,4.97,6.0,7.3,0.0,0.0,1.3,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,October,2022,Wednesday
Tokyo,2022-10-20 00:00:00.000000,2022-10-20 05:51:00,2022-10-20 17:00:00,13.3,8.0,18.6,11.1,0.0,0.0,4.72,318.0,6.7,0.0,0.0,0.0,Clear,clear,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Thursday
Tokyo,2022-10-21 00:00:00.000000,2022-10-21 05:52:00,2022-10-21 16:59:00,14.5,8.5,21.2,12.7,0.0,0.0,8.37,230.0,12.7,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,October,2022,Friday
Tokyo,2022-10-22 00:00:00.000000,2022-10-22 05:53:00,2022-10-22 16:57:00,16.2,12.2,21.8,16.0,0.0,0.0,3.91,335.0,6.6,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Saturday
Tokyo,2022-10-23 00:00:00.000000,2022-10-23 05:54:00,2022-10-23 16:56:00,16.4,11.1,22.5,16.0,0.0,0.0,5.79,356.0,8.9,0.0,0.0,4.3,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Sunday
Tokyo,2022-10-24 00:00:00.000000,2022-10-24 05:55:00,2022-10-24 16:55:00,12.8,11.2,15.4,10.1,0.0,0.0,6.76,18.0,9.8,0.0,0.0,4.9,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Monday
Tokyo,2022-10-25 00:00:00.000000,2022-10-25 05:56:00,2022-10-25 16:54:00,11.7,9.7,14.7,7.4,0.0,0.0,8.22,350.0,13.0,0.0,0.0,0.7,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Tuesday
Tokyo,2022-10-26 00:00:00.000000,2022-10-26 05:57:00,2022-10-26 16:53:00,12.6,8.8,17.9,8.6,0.0,0.0,8.06,5.0,12.2,0.0,0.0,1.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,October,2022,Wednesday
Tokyo,2022-10-27 00:00:00.000000,2022-10-27 05:58:00,2022-10-27 16:51:00,11.1,6.3,16.6,8.8,0.0,0.0,3.96,340.0,7.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Thursday
Tokyo,2022-10-28 00:00:00.000000,2022-10-28 05:59:00,2022-10-28 16:50:00,12.9,7.7,18.6,11.1,0.0,0.0,4.28,344.0,7.7,0.0,0.0,0.0,Mainly clear,mainly clear,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Friday
Tokyo,2022-10-29 00:00:00.000000,2022-10-29 06:00:00,2022-10-29 16:49:00,14.1,10.0,20.0,11.0,0.0,0.0,6.71,346.0,10.4,0.0,0.0,0.0,Partly cloudy,partly cloudy,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,October,2022,Saturday
Tokyo,2022-10-30 00:00:00.000000,2022-10-30 06:01:00,2022-10-30 16:48:00,12.7,8.1,17.5,10.3,0.0,0.0,5.36,358.0,7.9,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,October,2022,Sunday
Tokyo,2022-10-31 00:00:00.000000,2022-10-31 06:02:00,2022-10-31 16:47:00,12.6,7.7,18.3,10.1,0.0,0.0,4.61,8.0,7.6,0.0,0.0,0.0,Clear,clear,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,October,2022,Monday
Tokyo,2022-11-01 00:00:00.000000,2022-11-01 06:02:00,2022-11-01 16:46:00,12.6,9.3,16.2,10.1,0.0,0.0,5.19,336.0,8.0,0.0,0.0,0.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Tuesday
Tokyo,2022-11-02 00:00:00.000000,2022-11-02 06:03:00,2022-11-02 16:45:00,14.9,8.9,21.5,14.2,0.0,0.0,3.14,307.0,5.8,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Wednesday
Tokyo,2022-11-03 00:00:00.000000,2022-11-03 06:04:00,2022-11-03 16:44:00,15.7,10.5,22.5,14.9,0.0,0.0,5.81,277.0,8.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Thursday
Tokyo,2022-11-04 00:00:00.000000,2022-11-04 06:05:00,2022-11-04 16:43:00,15.2,10.2,20.5,13.6,0.0,0.0,6.38,43.0,9.7,0.0,0.0,3.7,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Friday
Tokyo,2022-11-05 00:00:00.000000,2022-11-05 06:06:00,2022-11-05 16:42:00,12.4,10.2,15.7,10.5,0.0,0.0,4.75,2.0,6.7,0.0,0.0,0.2,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,November,2022,Saturday
Tokyo,2022-11-06 00:00:00.000000,2022-11-06 06:07:00,2022-11-06 16:41:00,11.6,6.8,17.0,9.2,0.0,0.0,4.66,5.0,7.8,0.0,0.0,0.0,Partly cloudy,partly cloudy,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Sunday
Tokyo,2022-11-07 00:00:00.000000,2022-11-07 06:08:00,2022-11-07 16:41:00,11.6,7.0,16.5,9.6,0.0,0.0,4.16,326.0,6.7,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Monday
Tokyo,2022-11-08 00:00:00.000000,2022-11-08 06:09:00,2022-11-08 16:40:00,13.5,8.4,20.5,10.3,0.0,0.0,7.49,345.0,10.8,0.0,0.0,0.0,Mainly clear,mainly clear,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Tuesday
Tokyo,2022-11-09 00:00:00.000000,2022-11-09 06:10:00,2022-11-09 16:39:00,13.0,8.6,18.2,10.7,0.0,0.0,5.1,12.0,7.3,0.0,0.0,0.0,Mainly clear,mainly clear,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Wednesday
Tokyo,2022-11-10 00:00:00.000000,2022-11-10 06:11:00,2022-11-10 16:38:00,13.3,7.5,20.7,11.7,0.0,0.0,4.24,334.0,5.9,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Thursday
Tokyo,2022-11-11 00:00:00.000000,2022-11-11 06:12:00,2022-11-11 16:37:00,14.3,8.7,20.5,12.0,0.0,0.0,5.0,13.0,7.6,0.0,0.0,0.0,Mainly clear,mainly clear,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Friday
Tokyo,2022-11-12 00:00:00.000000,2022-11-12 06:13:00,2022-11-12 16:36:00,15.2,10.6,20.8,14.2,0.0,0.0,4.49,337.0,7.9,0.0,0.0,0.0,Partly cloudy,partly cloudy,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Saturday
Tokyo,2022-11-13 00:00:00.000000,2022-11-13 06:14:00,2022-11-13 16:36:00,16.6,10.6,23.6,14.7,0.0,0.0,11.7,217.0,17.6,0.0,0.0,3.6,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Sunday
Tokyo,2022-11-14 00:00:00.000000,2022-11-14 06:15:00,2022-11-14 16:35:00,14.9,11.9,17.3,10.5,0.0,0.0,12.97,359.0,19.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Monday
Tokyo,2022-11-15 00:00:00.000000,2022-11-15 06:16:00,2022-11-15 16:34:00,11.3,8.6,13.3,9.0,0.0,0.0,5.44,354.0,8.7,0.0,0.0,17.0,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Tuesday
Tokyo,2022-11-16 00:00:00.000000,2022-11-16 06:17:00,2022-11-16 16:34:00,11.1,6.5,16.7,8.6,0.0,0.0,5.95,332.0,9.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Wednesday
Tokyo,2022-11-17 00:00:00.000000,2022-11-17 06:18:00,2022-11-17 16:33:00,10.5,5.6,15.8,7.6,0.0,0.0,5.6,0.0,8.1,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Thursday
Tokyo,2022-11-18 00:00:00.000000,2022-11-18 06:19:00,2022-11-18 16:32:00,10.9,6.1,16.5,8.5,0.0,0.0,4.03,340.0,6.3,0.0,0.0,0.0,Partly cloudy,partly cloudy,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Friday
Tokyo,2022-11-19 00:00:00.000000,2022-11-19 06:20:00,2022-11-19 16:32:00,11.8,6.8,17.4,8.7,0.0,0.0,7.56,20.0,11.9,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Saturday
Tokyo,2022-11-20 00:00:00.000000,2022-11-20 06:21:00,2022-11-20 16:31:00,10.5,7.6,13.2,7.0,0.0,0.0,7.47,339.0,10.9,0.0,0.0,6.1,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Sunday
Tokyo,2022-11-21 00:00:00.000000,2022-11-21 06:22:00,2022-11-21 16:31:00,12.9,10.4,17.3,11.0,0.0,0.0,7.31,344.0,10.7,0.0,0.0,6.8,Light rain,light rain,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Monday
Tokyo,2022-11-22 00:00:00.000000,2022-11-22 06:23:00,2022-11-22 16:30:00,13.8,8.6,20.0,12.4,0.0,0.0,7.18,341.0,10.9,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Tuesday
Tokyo,2022-11-23 00:00:00.000000,2022-11-23 06:24:00,2022-11-23 16:30:00,11.1,10.4,13.2,7.4,0.0,0.0,11.23,346.0,16.8,0.0,0.0,37.4,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Wednesday
Tokyo,2022-11-24 00:00:00.000000,2022-11-24 06:25:00,2022-11-24 16:30:00,14.0,10.8,19.8,10.4,0.0,0.0,9.03,330.0,13.4,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Thursday
Tokyo,2022-11-25 00:00:00.000000,2022-11-25 06:26:00,2022-11-25 16:29:00,12.1,8.9,15.8,9.8,0.0,0.0,4.09,49.0,6.9,0.0,0.0,0.2,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,November,2022,Friday
Tokyo,2022-11-26 00:00:00.000000,2022-11-26 06:27:00,2022-11-26 16:29:00,11.2,6.7,16.9,9.7,0.0,0.0,5.32,322.0,7.9,0.0,0.0,1.9,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Saturday
Tokyo,2022-11-27 00:00:00.000000,2022-11-27 06:28:00,2022-11-27 16:29:00,11.9,8.1,16.3,7.2,0.0,0.0,11.23,340.0,18.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,November,2022,Sunday
Tokyo,2022-11-28 00:00:00.000000,2022-11-28 06:29:00,2022-11-28 16:28:00,10.2,5.7,14.7,8.0,0.0,0.0,3.72,343.0,6.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,November,2022,Monday
Tokyo,2022-11-29 00:00:00.000000,2022-11-29 06:30:00,2022-11-29 16:28:00,17.1,10.4,21.1,14.5,0.0,0.0,11.64,194.0,17.7,0.0,0.0,2.5,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Tuesday
Tokyo,2022-11-30 00:00:00.000000,2022-11-30 06:31:00,2022-11-30 16:28:00,16.2,11.4,20.2,13.4,0.0,0.0,13.26,329.0,20.2,0.0,0.0,21.8,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,November,2022,Wednesday
Tokyo,2022-12-01 00:00:00.000000,2022-12-01 06:32:00,2022-12-01 16:28:00,9.0,8.0,10.7,5.9,0.0,0.0,8.9,355.0,13.2,0.0,0.0,2.7,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,December,2022,Thursday
Tokyo,2022-12-02 00:00:00.000000,2022-12-02 06:33:00,2022-12-02 16:27:00,8.3,3.6,12.1,4.4,0.0,0.0,5.87,359.0,9.1,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Friday
Tokyo,2022-12-03 00:00:00.000000,2022-12-03 06:34:00,2022-12-03 16:27:00,6.1,2.8,11.3,2.5,0.0,0.0,5.01,338.0,8.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Saturday
Tokyo,2022-12-04 00:00:00.000000,2022-12-04 06:34:00,2022-12-04 16:27:00,7.9,1.6,14.7,4.8,0.0,0.0,6.95,333.0,10.1,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Sunday
Tokyo,2022-12-05 00:00:00.000000,2022-12-05 06:35:00,2022-12-05 16:27:00,6.3,5.0,7.2,2.6,0.0,0.0,5.33,345.0,8.4,0.0,0.0,14.1,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,December,2022,Monday
Tokyo,2022-12-06 00:00:00.000000,2022-12-06 06:36:00,2022-12-06 16:27:00,5.4,3.8,8.2,1.8,0.0,0.0,7.42,342.0,11.1,0.0,0.0,15.5,,,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,December,2022,Tuesday
Tokyo,2022-12-07 00:00:00.000000,2022-12-07 06:37:00,2022-12-07 16:27:00,7.0,1.0,13.2,4.0,0.0,0.0,3.32,264.0,4.8,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,December,2022,Wednesday
Tokyo,2022-12-08 00:00:00.000000,2022-12-08 06:38:00,2022-12-08 16:27:00,7.2,2.2,13.8,3.8,0.0,0.0,5.38,322.0,7.7,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Thursday
Tokyo,2022-12-09 00:00:00.000000,2022-12-09 06:38:00,2022-12-09 16:27:00,6.9,1.9,12.4,3.9,0.0,0.0,4.33,10.0,6.3,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,December,2022,Friday
Tokyo,2022-12-10 00:00:00.000000,2022-12-10 06:39:00,2022-12-10 16:27:00,8.0,2.5,13.8,5.5,0.0,0.0,3.81,7.0,6.2,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,True,True,0.6,False,December,2022,Saturday
Tokyo,2022-12-11 00:00:00.000000,2022-12-11 06:40:00,2022-12-11 16:27:00,8.1,4.3,13.8,5.0,0.0,0.0,6.49,360.0,10.3,0.0,0.0,1.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,False,False,False,True,0.0,False,December,2022,Sunday
Tokyo,2022-12-12 00:00:00.000000,2022-12-12 06:41:00,2022-12-12 16:28:00,6.8,2.9,10.3,3.1,0.0,0.0,4.9,22.0,8.0,0.0,0.0,0.2,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,December,2022,Monday
Tokyo,2022-12-13 00:00:00.000000,2022-12-13 06:41:00,2022-12-13 16:28:00,6.2,3.4,10.0,3.4,0.0,0.0,4.71,321.0,9.6,0.0,0.0,10.8,,,,2025-07-04 13:45:42.057542,False,False,True,True,0.3,False,December,2022,Tuesday
Tokyo,2022-12-14 00:00:00.000000,2022-12-14 06:42:00,2022-12-14 16:28:00,6.2,1.1,13.0,2.3,0.0,0.0,7.12,4.0,10.4,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Wednesday
Tokyo,2022-12-15 00:00:00.000000,2022-12-15 06:43:00,2022-12-15 16:28:00,4.5,0.0,9.8,0.6,0.0,0.0,5.11,318.0,7.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Thursday
Tokyo,2022-12-16 00:00:00.000000,2022-12-16 06:43:00,2022-12-16 16:29:00,5.4,-0.7,12.3,1.5,0.0,0.0,6.26,332.0,9.2,0.0,0.0,0.0,Partly cloudy,partly cloudy,,2025-07-04 13:45:42.057542,False,True,False,True,0.3,False,December,2022,Friday
